Orthogroup	MEGAHIT-AR1_L2.36	MEGAHIT-AR2_L2.57	MEGAHIT-AR3_L2.6	MEGAHIT-AR4_L2.41	acidihalobacter_aeolianus	acidihalobacter_ferrooxydans	acidihalobacter_prosperus	acidihalobacter_yilgarnensis	acidithiobacillus_ferrooxidans	acidithiobacillus_thiooxidans	burkholderia_pseudomallei	e_coli	l_ferriphilum.gbk	leptospirillum_ferriphilum	leptospirillum_ferrooxidans	pseudomonas_aeruginosa_pao1	s_maltophilia	shewanella_oneidensis	stenotrophomonas_maltophilia
OG0013038											WP_004195812.1								
OG0013039											WP_004195841.1								
OG0013040											WP_004195857.1								
OG0013041											WP_004195883.1								
OG0013042											WP_004195907.1								
OG0013043											WP_004195986.1								
OG0013044											WP_004196091.1								
OG0013045											WP_004196097.1								
OG0013046											WP_004196099.1								
OG0013047											WP_004196262.1								
OG0013048											WP_004196302.1								
OG0013049											WP_004196519.1								
OG0013050											WP_004196558.1								
OG0013051											WP_004196596.1								
OG0013052											WP_004196619.1								
OG0013053											WP_004196624.1								
OG0013054											WP_004196638.1								
OG0013055											WP_004196675.1								
OG0013056											WP_004196816.1								
OG0013057											WP_004196976.1								
OG0013058											WP_004196984.1								
OG0013059											WP_004197012.1								
OG0013060											WP_004197096.1								
OG0013061											WP_004197170.1								
OG0013062											WP_004197194.1								
OG0013063											WP_004197218.1								
OG0013064											WP_004197243.1								
OG0013065											WP_004197301.1								
OG0013066											WP_004197460.1								
OG0013067											WP_004197695.1								
OG0013068											WP_004197822.1								
OG0013069											WP_004197825.1								
OG0013070											WP_004197835.1								
OG0013071											WP_004197840.1								
OG0013072											WP_004197901.1								
OG0013073											WP_004198060.1								
OG0013074											WP_004198078.1								
OG0013075											WP_004198110.1								
OG0013076											WP_004198117.1								
OG0013077											WP_004198134.1								
OG0013078											WP_004198142.1								
OG0013079											WP_004198172.1								
OG0013080											WP_004198212.1								
OG0013081											WP_004198217.1								
OG0013082											WP_004198219.1								
OG0013083											WP_004198237.1								
OG0013084											WP_004198249.1								
OG0013085											WP_004198264.1								
OG0013086											WP_004198280.1								
OG0013087											WP_004198312.1								
OG0013088											WP_004198341.1								
OG0013089											WP_004198439.1								
OG0013090											WP_004198442.1								
OG0013091											WP_004198518.1								
OG0013092											WP_004198523.1								
OG0013093											WP_004198580.1								
OG0013094											WP_004198606.1								
OG0013095											WP_004198657.1								
OG0013096											WP_004198668.1								
OG0013097											WP_004198787.1								
OG0013098											WP_004198796.1								
OG0013099											WP_004198842.1								
OG0013100											WP_004198879.1								
OG0013101											WP_004198960.1								
OG0013102											WP_004198969.1								
OG0013103											WP_004198992.1								
OG0013104											WP_004199070.1								
OG0013105											WP_004199185.1								
OG0013106											WP_004199309.1								
OG0013107											WP_004199318.1								
OG0013108											WP_004199336.1								
OG0013109											WP_004199377.1								
OG0013110											WP_004199444.1								
OG0013111											WP_004199466.1								
OG0013112											WP_004199541.1								
OG0013113											WP_004199551.1								
OG0013114											WP_004199567.1								
OG0013115											WP_004199675.1								
OG0013116											WP_004199734.1								
OG0013117											WP_004199789.1								
OG0013118											WP_004199790.1								
OG0013119											WP_004200072.1								
OG0013120											WP_004200093.1								
OG0013121											WP_004200110.1								
OG0013122											WP_004200162.1								
OG0013123											WP_004200222.1								
OG0013124											WP_004200457.1								
OG0013125											WP_004200645.1								
OG0013126											WP_004200715.1								
OG0013127											WP_004200856.1								
OG0013128											WP_004200917.1								
OG0013129											WP_004200918.1								
OG0013130											WP_004201003.1								
OG0013131											WP_004201048.1								
OG0013132											WP_004201562.1								
OG0013133											WP_004201924.1								
OG0013134											WP_004202123.1								
OG0013135											WP_004202226.1								
OG0013136											WP_004202249.1								
OG0013137											WP_004202522.1								
OG0013138											WP_004202607.1								
OG0013139											WP_004202737.1								
OG0013140											WP_004202831.1								
OG0013141											WP_004202847.1								
OG0013142											WP_004202912.1								
OG0013143											WP_004203128.1								
OG0013144											WP_004203230.1								
OG0013145											WP_004203340.1								
OG0013146											WP_004203497.1								
OG0013147											WP_004204576.1								
OG0013148											WP_004205137.1								
OG0013149											WP_004206084.1								
OG0013150											WP_004266256.1								
OG0013151											WP_004266659.1								
OG0013152											WP_004266684.1								
OG0013153											WP_004521203.1								
OG0013154											WP_004521292.1								
OG0013155											WP_004521396.1								
OG0013156											WP_004521451.1								
OG0013157											WP_004521465.1								
OG0013158											WP_004521482.1								
OG0013159											WP_004521513.1								
OG0013160											WP_004521514.1								
OG0013161											WP_004521521.1								
OG0013162											WP_004521601.1								
OG0013163											WP_004521630.1								
OG0013164											WP_004521652.1								
OG0013165											WP_004521676.1								
OG0013166											WP_004521777.1								
OG0013167											WP_004521805.1								
OG0013168											WP_004521816.1								
OG0013169											WP_004521823.1								
OG0013170											WP_004521880.1								
OG0013171											WP_004521899.1								
OG0013172											WP_004521960.1								
OG0013173											WP_004521964.1								
OG0013174											WP_004522004.1								
OG0013175											WP_004522089.1								
OG0013176											WP_004522187.1								
OG0013177											WP_004522202.1								
OG0013178											WP_004522223.1								
OG0013179											WP_004522285.1								
OG0013180											WP_004522323.1								
OG0013181											WP_004522330.1								
OG0013182											WP_004522383.1								
OG0013183											WP_004522406.1								
OG0013184											WP_004522446.1								
OG0013185											WP_004522468.1								
OG0013186											WP_004522491.1								
OG0013187											WP_004522515.1								
OG0013188											WP_004522547.1								
OG0013189											WP_004522670.1								
OG0013190											WP_004522742.1								
OG0013191											WP_004522815.1								
OG0013192											WP_004522820.1								
OG0013193											WP_004522821.1								
OG0013194											WP_004522844.1								
OG0013195											WP_004522845.1								
OG0013196											WP_004522885.1								
OG0013197											WP_004522906.1								
OG0013198											WP_004523027.1								
OG0013199											WP_004523028.1								
OG0013200											WP_004523074.1								
OG0013201											WP_004523200.1								
OG0013202											WP_004523201.1								
OG0013203											WP_004523217.1								
OG0013204											WP_004523245.1								
OG0013205											WP_004523246.1								
OG0013206											WP_004523319.1								
OG0013207											WP_004523327.1								
OG0013208											WP_004523334.1								
OG0013209											WP_004523336.1								
OG0013210											WP_004523348.1								
OG0013211											WP_004523367.1								
OG0013212											WP_004523368.1								
OG0013213											WP_004523412.1								
OG0013214											WP_004523517.1								
OG0013215											WP_004523532.1								
OG0013216											WP_004523597.1								
OG0013217											WP_004523606.1								
OG0013218											WP_004523693.1								
OG0013219											WP_004523708.1								
OG0013220											WP_004523752.1								
OG0013221											WP_004523757.1								
OG0013222											WP_004523794.1								
OG0013223											WP_004523820.1								
OG0013224											WP_004523864.1								
OG0013225											WP_004523939.1								
OG0013226											WP_004524054.1								
OG0013227											WP_004524083.1								
OG0013228											WP_004524084.1								
OG0013229											WP_004524134.1								
OG0013230											WP_004524157.1								
OG0013231											WP_004524213.1								
OG0013232											WP_004524252.1								
OG0013233											WP_004524253.1								
OG0013234											WP_004524379.1								
OG0013235											WP_004524413.1								
OG0013236											WP_004524465.1								
OG0013237											WP_004524466.1								
OG0013238											WP_004524467.1								
OG0013239											WP_004524469.1								
OG0013240											WP_004524471.1								
OG0013241											WP_004524487.1								
OG0013242											WP_004524575.1								
OG0013243											WP_004524602.1								
OG0013244											WP_004524612.1								
OG0013245											WP_004524656.1								
OG0013246											WP_004524718.1								
OG0013247											WP_004524723.1								
OG0013248											WP_004524768.1								
OG0013249											WP_004524876.1								
OG0013250											WP_004524895.1								
OG0013251											WP_004524896.1								
OG0013252											WP_004524909.1								
OG0013253											WP_004524924.1								
OG0013254											WP_004524936.1								
OG0013255											WP_004524938.1								
OG0013256											WP_004524950.1								
OG0013257											WP_004524956.1								
OG0013258											WP_004524981.1								
OG0013259											WP_004524985.1								
OG0013260											WP_004524999.1								
OG0013261											WP_004525097.1								
OG0013262											WP_004525115.1								
OG0013263											WP_004525169.1								
OG0013264											WP_004525170.1								
OG0013265											WP_004525177.1								
OG0013266											WP_004525190.1								
OG0013267											WP_004525206.1								
OG0013268											WP_004525255.1								
OG0013269											WP_004525272.1								
OG0013270											WP_004525284.1								
OG0013271											WP_004525313.1								
OG0013272											WP_004525314.1								
OG0013273											WP_004525324.1								
OG0013274											WP_004525401.1								
OG0013275											WP_004525432.1								
OG0013276											WP_004525437.1								
OG0013277											WP_004525451.1								
OG0013278											WP_004525472.1								
OG0013279											WP_004525482.1								
OG0013280											WP_004525504.1								
OG0013281											WP_004525547.1								
OG0013282											WP_004525550.1								
OG0013283											WP_004525578.1								
OG0013284											WP_004525670.1								
OG0013285											WP_004525710.1								
OG0013286											WP_004525711.1								
OG0013287											WP_004525734.1								
OG0013288											WP_004525775.1								
OG0013289											WP_004525790.1								
OG0013290											WP_004525796.1								
OG0013291											WP_004525830.1								
OG0013292											WP_004525837.1								
OG0013293											WP_004525839.1								
OG0013294											WP_004525881.1								
OG0013295											WP_004525910.1								
OG0013296											WP_004525918.1								
OG0013297											WP_004525920.1								
OG0013298											WP_004525925.1								
OG0013299											WP_004525936.1								
OG0013300											WP_004525950.1								
OG0013301											WP_004525954.1								
OG0013302											WP_004526031.1								
OG0013303											WP_004526046.1								
OG0013304											WP_004526103.1								
OG0013305											WP_004526143.1								
OG0013306											WP_004526178.1								
OG0013307											WP_004526209.1								
OG0013308											WP_004526302.1								
OG0013309											WP_004526352.1								
OG0013310											WP_004526389.1								
OG0013311											WP_004526430.1								
OG0013312											WP_004526454.1								
OG0013313											WP_004526472.1								
OG0013314											WP_004526488.1								
OG0013315											WP_004526489.1								
OG0013316											WP_004526503.1								
OG0013317											WP_004526625.1								
OG0013318											WP_004526626.1								
OG0013319											WP_004526628.1								
OG0013320											WP_004526630.1								
OG0013321											WP_004526632.1								
OG0013322											WP_004526633.1								
OG0013323											WP_004526634.1								
OG0013324											WP_004526635.1								
OG0013325											WP_004526636.1								
OG0013326											WP_004526637.1								
OG0013327											WP_004526640.1								
OG0013328											WP_004526650.1								
OG0013329											WP_004526666.1								
OG0013330											WP_004526668.1								
OG0013331											WP_004526671.1								
OG0013332											WP_004526672.1								
OG0013333											WP_004526673.1								
OG0013334											WP_004526674.1								
OG0013335											WP_004526741.1								
OG0013336											WP_004526764.1								
OG0013337											WP_004526780.1								
OG0013338											WP_004526804.1								
OG0013339											WP_004526807.1								
OG0013340											WP_004526830.1								
OG0013341											WP_004526894.1								
OG0013342											WP_004526931.1								
OG0013343											WP_004527018.1								
OG0013344											WP_004527101.1								
OG0013345											WP_004527113.1								
OG0013346											WP_004527120.1								
OG0013347											WP_004527131.1								
OG0013348											WP_004527162.1								
OG0013349											WP_004527182.1								
OG0013350											WP_004527233.1								
OG0013351											WP_004527279.1								
OG0013352											WP_004527280.1								
OG0013353											WP_004527347.1								
OG0013354											WP_004527455.1								
OG0013355											WP_004527476.1								
OG0013356											WP_004527480.1								
OG0013357											WP_004527605.1								
OG0013358											WP_004527628.1								
OG0013359											WP_004527636.1								
OG0013360											WP_004527640.1								
OG0013361											WP_004527660.1								
OG0013362											WP_004527661.1								
OG0013363											WP_004527715.1								
OG0013364											WP_004527725.1								
OG0013365											WP_004527742.1								
OG0013366											WP_004527804.1								
OG0013367											WP_004527805.1								
OG0013368											WP_004528008.1								
OG0013369											WP_004528071.1								
OG0013370											WP_004528106.1								
OG0013371											WP_004528133.1								
OG0013372											WP_004528146.1								
OG0013373											WP_004528206.1								
OG0013374											WP_004528211.1								
OG0013375											WP_004528234.1								
OG0013376											WP_004528238.1								
OG0013377											WP_004528299.1								
OG0013378											WP_004528305.1								
OG0013379											WP_004528318.1								
OG0013380											WP_004528319.1								
OG0013381											WP_004528321.1								
OG0013382											WP_004528341.1								
OG0013383											WP_004528351.1								
OG0013384											WP_004528367.1								
OG0013385											WP_004528377.1								
OG0013386											WP_004528380.1								
OG0013387											WP_004528481.1								
OG0013388											WP_004528507.1								
OG0013389											WP_004528522.1								
OG0013390											WP_004528561.1								
OG0013391											WP_004528593.1								
OG0013392											WP_004528666.1								
OG0013393											WP_004528690.1								
OG0013394											WP_004528692.1								
OG0013395											WP_004528701.1								
OG0013396											WP_004528763.1								
OG0013397											WP_004528767.1								
OG0013398											WP_004528797.1								
OG0013399											WP_004528802.1								
OG0013400											WP_004528810.1								
OG0013401											WP_004528811.1								
OG0013402											WP_004528812.1								
OG0013403											WP_004528816.1								
OG0013404											WP_004528817.1								
OG0013405											WP_004528821.1								
OG0013406											WP_004528863.1								
OG0013407											WP_004528889.1								
OG0013408											WP_004528892.1								
OG0013409											WP_004528895.1								
OG0013410											WP_004528906.1								
OG0013411											WP_004528969.1								
OG0013412											WP_004528995.1								
OG0013413											WP_004529004.1								
OG0013414											WP_004529011.1								
OG0013415											WP_004529035.1								
OG0013416											WP_004529072.1								
OG0013417											WP_004529073.1								
OG0013418											WP_004529126.1								
OG0013419											WP_004529161.1								
OG0013420											WP_004529162.1								
OG0013421											WP_004529182.1								
OG0013422											WP_004529199.1								
OG0013423											WP_004529211.1								
OG0013424											WP_004529218.1								
OG0013425											WP_004529227.1								
OG0013426											WP_004529233.1								
OG0013427											WP_004529287.1								
OG0013428											WP_004529300.1								
OG0013429											WP_004529325.1								
OG0013430											WP_004529330.1								
OG0013431											WP_004529341.1								
OG0013432											WP_004529359.1								
OG0013433											WP_004529367.1								
OG0013434											WP_004529394.1								
OG0013435											WP_004529400.1								
OG0013436											WP_004529404.1								
OG0013437											WP_004529406.1								
OG0013438											WP_004529420.1								
OG0013439											WP_004529441.1								
OG0013440											WP_004529443.1								
OG0013441											WP_004529446.1								
OG0013442											WP_004529452.1								
OG0013443											WP_004529460.1								
OG0013444											WP_004529471.1								
OG0013445											WP_004529483.1								
OG0013446											WP_004529502.1								
OG0013447											WP_004529556.1								
OG0013448											WP_004529557.1								
OG0013449											WP_004529602.1								
OG0013450											WP_004529650.1								
OG0013451											WP_004529687.1								
OG0013452											WP_004529730.1								
OG0013453											WP_004529771.1								
OG0013454											WP_004529772.1								
OG0013455											WP_004529774.1								
OG0013456											WP_004529776.1								
OG0013457											WP_004529840.1								
OG0013458											WP_004529852.1								
OG0013459											WP_004529921.1								
OG0013460											WP_004529979.1								
OG0013461											WP_004530005.1								
OG0013462											WP_004530021.1								
OG0013463											WP_004530057.1								
OG0013464											WP_004530060.1								
OG0013465											WP_004530068.1								
OG0013466											WP_004530102.1								
OG0013467											WP_004530108.1								
OG0013468											WP_004530131.1								
OG0013469											WP_004530145.1								
OG0013470											WP_004530183.1								
OG0013471											WP_004530208.1								
OG0013472											WP_004530234.1								
OG0013473											WP_004530361.1								
OG0013474											WP_004530385.1								
OG0013475											WP_004530387.1								
OG0013476											WP_004530388.1								
OG0013477											WP_004530445.1								
OG0013478											WP_004530453.1								
OG0013479											WP_004530478.1								
OG0013480											WP_004530490.1								
OG0013481											WP_004530491.1								
OG0013482											WP_004530497.1								
OG0013483											WP_004530501.1								
OG0013484											WP_004530541.1								
OG0013485											WP_004530554.1								
OG0013486											WP_004530560.1								
OG0013487											WP_004530588.1								
OG0013488											WP_004530603.1								
OG0013489											WP_004530713.1								
OG0013490											WP_004530892.1								
OG0013491											WP_004530896.1								
OG0013492											WP_004530950.1								
OG0013493											WP_004531027.1								
OG0013494											WP_004531069.1								
OG0013495											WP_004531070.1								
OG0013496											WP_004531097.1								
OG0013497											WP_004531102.1								
OG0013498											WP_004531104.1								
OG0013499											WP_004531123.1								
OG0013500											WP_004531194.1								
OG0013501											WP_004531198.1								
OG0013502											WP_004531325.1								
OG0013503											WP_004531382.1								
OG0013504											WP_004531444.1								
OG0013505											WP_004531460.1								
OG0013506											WP_004531578.1								
OG0013507											WP_004531634.1								
OG0013508											WP_004531682.1								
OG0013509											WP_004531693.1								
OG0013510											WP_004531694.1								
OG0013511											WP_004531723.1								
OG0013512											WP_004531767.1								
OG0013513											WP_004531777.1								
OG0013514											WP_004531847.1								
OG0013515											WP_004531848.1								
OG0013516											WP_004531922.1								
OG0013517											WP_004531943.1								
OG0013518											WP_004532125.1								
OG0013519											WP_004532146.1								
OG0013520											WP_004532257.1								
OG0013521											WP_004532400.1								
OG0013522											WP_004532419.1								
OG0013523											WP_004532501.1								
OG0013524											WP_004532573.1								
OG0013525											WP_004532606.1								
OG0013526											WP_004532634.1								
OG0013527											WP_004532698.1								
OG0013528											WP_004532722.1								
OG0013529											WP_004532814.1								
OG0013530											WP_004532815.1								
OG0013531											WP_004532967.1								
OG0013532											WP_004533002.1								
OG0013533											WP_004533016.1								
OG0013534											WP_004533073.1								
OG0013535											WP_004533080.1								
OG0013536											WP_004533120.1								
OG0013537											WP_004533180.1								
OG0013538											WP_004533227.1								
OG0013539											WP_004533248.1								
OG0013540											WP_004533337.1								
OG0013541											WP_004533416.1								
OG0013542											WP_004533423.1								
OG0013543											WP_004533443.1								
OG0013544											WP_004533512.1								
OG0013545											WP_004533514.1								
OG0013546											WP_004533554.1								
OG0013547											WP_004533583.1								
OG0013548											WP_004533616.1								
OG0013549											WP_004533630.1								
OG0013550											WP_004533678.1								
OG0013551											WP_004533694.1								
OG0013552											WP_004533834.1								
OG0013553											WP_004533858.1								
OG0013554											WP_004533957.1								
OG0013555											WP_004534030.1								
OG0013556											WP_004534052.1								
OG0013557											WP_004534162.1								
OG0013558											WP_004534171.1								
OG0013559											WP_004534172.1								
OG0013560											WP_004534330.1								
OG0013561											WP_004534424.1								
OG0013562											WP_004534467.1								
OG0013563											WP_004534555.1								
OG0013564											WP_004534608.1								
OG0013565											WP_004534661.1								
OG0013566											WP_004534939.1								
OG0013567											WP_004534961.1								
OG0013568											WP_004534969.1								
OG0013569											WP_004535010.1								
OG0013570											WP_004535185.1								
OG0013571											WP_004535387.1								
OG0013572											WP_004535390.1								
OG0013573											WP_004535481.1								
OG0013574											WP_004535552.1								
OG0013575											WP_004535657.1								
OG0013576											WP_004535710.1								
OG0013577											WP_004535790.1								
OG0013578											WP_004535823.1								
OG0013579											WP_004535966.1								
OG0013580											WP_004536071.1								
OG0013581											WP_004536085.1								
OG0013582											WP_004536111.1								
OG0013583											WP_004536352.1								
OG0013584											WP_004536400.1								
OG0013585											WP_004536444.1								
OG0013586											WP_004536448.1								
OG0013587											WP_004536666.1								
OG0013588											WP_004536812.1								
OG0013589											WP_004536900.1								
OG0013590											WP_004536903.1								
OG0013591											WP_004536921.1								
OG0013592											WP_004536936.1								
OG0013593											WP_004536942.1								
OG0013594											WP_004536963.1								
OG0013595											WP_004537064.1								
OG0013596											WP_004537311.1								
OG0013597											WP_004537316.1								
OG0013598											WP_004537317.1								
OG0013599											WP_004537333.1								
OG0013600											WP_004537352.1								
OG0013601											WP_004537398.1								
OG0013602											WP_004537403.1								
OG0013603											WP_004537534.1								
OG0013604											WP_004537646.1								
OG0013605											WP_004537658.1								
OG0013606											WP_004537681.1								
OG0013607											WP_004537729.1								
OG0013608											WP_004537779.1								
OG0013609											WP_004537994.1								
OG0013610											WP_004538049.1								
OG0013611											WP_004538057.1								
OG0013612											WP_004538171.1								
OG0013613											WP_004538191.1								
OG0013614											WP_004538247.1								
OG0013615											WP_004538250.1								
OG0013616											WP_004538404.1								
OG0013617											WP_004538576.1								
OG0013618											WP_004538585.1								
OG0013619											WP_004538732.1								
OG0013620											WP_004538745.1								
OG0013621											WP_004538798.1								
OG0013622											WP_004538839.1								
OG0013623											WP_004538932.1								
OG0013624											WP_004539120.1								
OG0013625											WP_004539128.1								
OG0013626											WP_004539168.1								
OG0013627											WP_004539306.1								
OG0013628											WP_004539395.1								
OG0013629											WP_004539763.1								
OG0013630											WP_004539911.1								
OG0013631											WP_004539929.1								
OG0013632											WP_004539949.1								
OG0013633											WP_004540046.1								
OG0013634											WP_004540321.1								
OG0013635											WP_004540322.1								
OG0013636											WP_004541081.1								
OG0013637											WP_004541243.1								
OG0013638											WP_004541348.1								
OG0013639											WP_004541356.1								
OG0013640											WP_004541648.1								
OG0013641											WP_004541853.1								
OG0013642											WP_004542031.1								
OG0013643											WP_004542161.1								
OG0013644											WP_004542264.1								
OG0013645											WP_004542364.1								
OG0013646											WP_004542371.1								
OG0013647											WP_004542476.1								
OG0013648											WP_004542556.1								
OG0013649											WP_004543039.1								
OG0013650											WP_004543058.1								
OG0013651											WP_004543264.1								
OG0013652											WP_004543415.1								
OG0013653											WP_004543468.1								
OG0013654											WP_004543475.1								
OG0013655											WP_004543614.1								
OG0013656											WP_004544209.1								
OG0013657											WP_004544386.1								
OG0013658											WP_004544501.1								
OG0013659											WP_004544579.1								
OG0013660											WP_004544605.1								
OG0013661											WP_004544607.1								
OG0013662											WP_004544698.1								
OG0013663											WP_004544975.1								
OG0013664											WP_004544990.1								
OG0013665											WP_004545042.1								
OG0013666											WP_004545114.1								
OG0013667											WP_004545632.1								
OG0013668											WP_004545693.1								
OG0013669											WP_004545753.1								
OG0013670											WP_004545846.1								
OG0013671											WP_004546026.1								
OG0013672											WP_004546318.1								
OG0013673											WP_004546337.1								
OG0013674											WP_004546379.1								
OG0013675											WP_004546402.1								
OG0013676											WP_004546470.1								
OG0013677											WP_004546653.1								
OG0013678											WP_004546662.1								
OG0013679											WP_004547052.1								
OG0013680											WP_004547199.1								
OG0013681											WP_004547292.1								
OG0013682											WP_004547309.1								
OG0013683											WP_004547328.1								
OG0013684											WP_004547371.1								
OG0013685											WP_004547396.1								
OG0013686											WP_004548090.1								
OG0013687											WP_004548258.1								
OG0013688											WP_004548287.1								
OG0013689											WP_004548414.1								
OG0013690											WP_004548444.1								
OG0013691											WP_004548715.1								
OG0013692											WP_004549232.1								
OG0013693											WP_004549372.1								
OG0013694											WP_004549687.1								
OG0013695											WP_004549723.1								
OG0013696											WP_004549836.1								
OG0013697											WP_004549934.1								
OG0013698											WP_004549947.1								
OG0013699											WP_004550097.1								
OG0013700											WP_004550161.1								
OG0013701											WP_004550209.1								
OG0013702											WP_004550318.1								
OG0013703											WP_004550320.1								
OG0013704											WP_004550355.1								
OG0013705											WP_004550430.1								
OG0013706											WP_004550502.1								
OG0013707											WP_004550519.1								
OG0013708											WP_004550642.1								
OG0013709											WP_004550719.1								
OG0013710											WP_004550761.1								
OG0013711											WP_004550779.1								
OG0013712											WP_004550786.1								
OG0013713											WP_004550943.1								
OG0013714											WP_004550982.1								
OG0013715											WP_004551088.1								
OG0013716											WP_004551127.1								
OG0013717											WP_004551413.1								
OG0013718											WP_004551435.1								
OG0013719											WP_004551502.1								
OG0013720											WP_004551533.1								
OG0013721											WP_004551607.1								
OG0013722											WP_004551657.1								
OG0013723											WP_004551667.1								
OG0013724											WP_004551692.1								
OG0013725											WP_004551751.1								
OG0013726											WP_004551811.1								
OG0013727											WP_004551850.1								
OG0013728											WP_004551877.1								
OG0013729											WP_004551882.1								
OG0013730											WP_004551893.1								
OG0013731											WP_004551894.1								
OG0013732											WP_004551897.1								
OG0013733											WP_004551898.1								
OG0013734											WP_004551954.1								
OG0013735											WP_004552014.1								
OG0013736											WP_004552212.1								
OG0013737											WP_004552246.1								
OG0013738											WP_004552255.1								
OG0013739											WP_004552257.1								
OG0013740											WP_004552270.1								
OG0013741											WP_004552355.1								
OG0013742											WP_004552477.1								
OG0013743											WP_004552519.1								
OG0013744											WP_004552680.1								
OG0013745											WP_004552689.1								
OG0013746											WP_004552698.1								
OG0013747											WP_004552745.1								
OG0013748											WP_004552748.1								
OG0013749											WP_004552751.1								
OG0013750											WP_004552760.1								
OG0013751											WP_004552761.1								
OG0013752											WP_004552764.1								
OG0013753											WP_004552766.1								
OG0013754											WP_004552781.1								
OG0013755											WP_004552784.1								
OG0013756											WP_004552785.1								
OG0013757											WP_004552786.1								
OG0013758											WP_004552787.1								
OG0013759											WP_004552793.1								
OG0013760											WP_004552809.1								
OG0013761											WP_004552811.1								
OG0013762											WP_004552866.1								
OG0013763											WP_004552870.1								
OG0013764											WP_004552882.1								
OG0013765											WP_004552903.1								
OG0013766											WP_004552929.1								
OG0013767											WP_004552930.1								
OG0013768											WP_004552931.1								
OG0013769											WP_004552941.1								
OG0013770											WP_004552943.1								
OG0013771											WP_004552949.1								
OG0013772											WP_004552958.1								
OG0013773											WP_004552960.1								
OG0013774											WP_004552963.1								
OG0013775											WP_004552967.1								
OG0013776											WP_004552995.1								
OG0013777											WP_004553041.1								
OG0013778											WP_004553046.1								
OG0013779											WP_004553067.1								
OG0013780											WP_004553075.1								
OG0013781											WP_004553076.1								
OG0013782											WP_004553079.1								
OG0013783											WP_004553087.1								
OG0013784											WP_004553110.1								
OG0013785											WP_004553126.1								
OG0013786											WP_004553154.1								
OG0013787											WP_004553164.1								
OG0013788											WP_004553167.1								
OG0013789											WP_004553168.1								
OG0013790											WP_004553188.1								
OG0013791											WP_004553190.1								
OG0013792											WP_004553203.1								
OG0013793											WP_004553248.1								
OG0013794											WP_004553283.1								
OG0013795											WP_004553287.1								
OG0013796											WP_004553289.1								
OG0013797											WP_004553307.1								
OG0013798											WP_004553308.1								
OG0013799											WP_004553309.1								
OG0013800											WP_004553310.1								
OG0013801											WP_004553332.1								
OG0013802											WP_004553356.1								
OG0013803											WP_004553374.1								
OG0013804											WP_004553376.1								
OG0013805											WP_004553381.1								
OG0013806											WP_004553386.1								
OG0013807											WP_004553389.1								
OG0013808											WP_004553401.1								
OG0013809											WP_004553410.1								
OG0013810											WP_004553420.1								
OG0013811											WP_004553421.1								
OG0013812											WP_004553430.1								
OG0013813											WP_004553454.1								
OG0013814											WP_004553469.1								
OG0013815											WP_004553479.1								
OG0013816											WP_004553486.1								
OG0013817											WP_004553492.1								
OG0013818											WP_004553504.1								
OG0013819											WP_004553513.1								
OG0013820											WP_004553514.1								
OG0013821											WP_004553516.1								
OG0013822											WP_004553524.1								
OG0013823											WP_004553525.1								
OG0013824											WP_004553542.1								
OG0013825											WP_004553552.1								
OG0013826											WP_004553603.1								
OG0013827											WP_004553612.1								
OG0013828											WP_004553615.1								
OG0013829											WP_004553631.1								
OG0013830											WP_004553645.1								
OG0013831											WP_004553647.1								
OG0013832											WP_004553648.1								
OG0013833											WP_004553653.1								
OG0013834											WP_004553654.1								
OG0013835											WP_004553671.1								
OG0013836											WP_004553701.1								
OG0013837											WP_004553706.1								
OG0013838											WP_004553707.1								
OG0013839											WP_004553735.1								
OG0013840											WP_004553737.1								
OG0013841											WP_004553742.1								
OG0013842											WP_004553754.1								
OG0013843											WP_004553784.1								
OG0013844											WP_004553787.1								
OG0013845											WP_004553788.1								
OG0013846											WP_004553804.1								
OG0013847											WP_004553812.1								
OG0013848											WP_004553818.1								
OG0013849											WP_004553834.1								
OG0013850											WP_004553860.1								
OG0013851											WP_004553870.1								
OG0013852											WP_004553901.1								
OG0013853											WP_004553909.1								
OG0013854											WP_004553919.1								
OG0013855											WP_004553924.1								
OG0013856											WP_004553946.1								
OG0013857											WP_004553957.1								
OG0013858											WP_004553958.1								
OG0013859											WP_004553962.1								
OG0013860											WP_004553969.1								
OG0013861											WP_004554003.1								
OG0013862											WP_004554013.1								
OG0013863											WP_004554014.1								
OG0013864											WP_004554030.1								
OG0013865											WP_004554036.1								
OG0013866											WP_004554037.1								
OG0013867											WP_004554044.1								
OG0013868											WP_004554062.1								
OG0013869											WP_004554069.1								
OG0013870											WP_004554070.1								
OG0013871											WP_004556634.1								
OG0013872											WP_004557535.1								
OG0013873											WP_004557747.1								
OG0013874											WP_004557924.1								
OG0013875											WP_009918728.1								
OG0013876											WP_009919153.1								
OG0013877											WP_009922294.1								
OG0013878											WP_009922658.1								
OG0013879											WP_009924544.1								
OG0013880											WP_009925860.1								
OG0013881											WP_009929279.1								
OG0013882											WP_009929443.1								
OG0013883											WP_009930742.1								
OG0013884											WP_009937198.1								
OG0013885											WP_009937954.1								
OG0013886											WP_009939450.1								
OG0013887											WP_009939597.1								
OG0013888											WP_009939713.1								
OG0013889											WP_009939800.1								
OG0013890											WP_009939808.1								
OG0013891											WP_009939889.1								
OG0013892											WP_009940276.1								
OG0013893											WP_009940693.1								
OG0013894											WP_009940694.1								
